Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","156","China, mainland","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","402.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","1909.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01311","Avocados","2021","2021","7021","Annual value","USD","1416.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01312","Bananas","2021","2021","7021","Annual value","USD","477.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","1587.8","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01243","Broad beans and horse beans, green","2021","2021","7021","Annual value","USD","504.5","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","478.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2021","2021","7021","Annual value","USD","556.6","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","471.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2021","2021","7021","Annual value","USD","353.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2021","2021","7021","Annual value","USD","849.3","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","2021","2021","7021","Annual value","USD","1545.8","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","2079.3","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01460","Coconuts, in shell","2021","2021","7021","Annual value","USD","1031.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01610","Coffee, green","2021","2021","7021","Annual value","USD","3247.8","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2021","2021","7021","Annual value","USD","586.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2021","2021","7021","Annual value","USD","648.8","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01315","Figs","2021","2021","7021","Annual value","USD","1642.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01330","Grapes","2021","2021","7021","Annual value","USD","926.6","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01252","Green garlic","2021","2021","7021","Annual value","USD","2153.3","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","1675.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2021","2021","7021","Annual value","USD","580.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2021","2021","7021","Annual value","USD","1173.7","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2021","2021","7021","Annual value","USD","427.3","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","457.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2021","2021","7021","Annual value","USD","955.4","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","7834.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1680","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2021","2021","7021","Annual value","USD","3288.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","4492.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","2176.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2021","2021","7021","Annual value","USD","1078.7","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","7021","Annual value","USD","315.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01323","Oranges","2021","2021","7021","Annual value","USD","352.3","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2021","2021","7021","Annual value","USD","1064.6","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01317","Papayas","2021","2021","7021","Annual value","USD","648.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2021","2021","7021","Annual value","USD","1239.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01342.01","Pears","2021","2021","7021","Annual value","USD","1660","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01705","Peas, dry","2021","2021","7021","Annual value","USD","716.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01242","Peas, green","2021","2021","7021","Annual value","USD","1454.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01318","Pineapples","2021","2021","7021","Annual value","USD","406.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2021","2021","7021","Annual value","USD","499.6","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","338.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","156.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","305.3","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","0113","Rice","2021","2021","7021","Annual value","USD","287.7","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01215","Spinach","2021","2021","7021","Annual value","USD","562.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01354","Strawberries","2021","2021","7021","Annual value","USD","1804.4","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2021","2021","7021","Annual value","USD","713.9","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","526.1","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","339.2","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","587","A","Official figure"
"PP","Producer Prices","170","Colombia","5532","Producer Price (USD/tonne)","01540","Yams","2021","2021","7021","Annual value","USD","387","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01311","Avocados","2021","2021","7021","Annual value","USD","2284.6","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01312","Bananas","2021","2021","7021","Annual value","USD","2758.5","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2021","2021","7021","Annual value","USD","4689.5","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","2673.6","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01460","Coconuts, in shell","2021","2021","7021","Annual value","USD","2157.3","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","7021","Annual value","USD","7440.9","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2021","2021","7021","Annual value","USD","3550.7","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2021","2021","7021","Annual value","USD","2638.3","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01323","Oranges","2021","2021","7021","Annual value","USD","3550.7","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2021","2021","7021","Annual value","USD","1641","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","7021","Annual value","USD","3267.8","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01317","Papayas","2021","2021","7021","Annual value","USD","1754.1","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01318","Pineapples","2021","2021","7021","Annual value","USD","5304.9","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2021","2021","7021","Annual value","USD","2206.8","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2021","2021","7021","Annual value","USD","4463.1","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2021","2021","7021","Annual value","USD","3501.2","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","2815.1","A","Official figure"
"PP","Producer Prices","184","Cook Islands","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","5184.6","A","Official figure"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01311","Avocados","2021","2021","7021","Annual value","USD","2577.4","A","Official figure"
